قورت دادن,بلعیدن,,,
قوقوسی,قسمتی ازانار را گویندکه به واسطهپرده ای ازاقسام دیگرجدا باشد,,,
قوله,به همان معنیقرض,,,
قیپ,پر,,,
کاس کردن,کسی را اززور اصرارکردن و حرفزدن خستهنمودن,,,
کپ آمدن,حال مرغ درموقعی که میخواهد بچهبگذارد,,,
کپره,چرکی کهروی اشیاء میبندد,,,
کپه,به معنی توده,,,
کپه گذاشتن,یعنیخوابیدن وعموما در مورددشنام و اوقاتتلخی عمال میشود چنانکهمی گویند برووکپه مرگ بگذار,,,
کپیدن,کپه گذاشتن,,,
کتره ای,به معنیبیخودی وبیهودگیسخن,,,
کتک زدن,زدن گویندفلانی را کتکسختی زدم واو کتک مفصلیخورد,,,
کره شدن,خواب رفتن وبی حس شدناعضاء راگویند,,,
کش,به معنی مرتبهو دفعه,,,
کشیده,سیلی وطپانچه که برصورت زنند,,,
کل قاشوقی,به معنیقاشوقیسخت,,,
کلافه شدن,حالت گیجی وخفگی که ازحرارت حاصلشود,,,
کلپتره ای,به همان معنیکتره ای,,,
کلک زدن,حقه زدن وهرزگی کردن,,,
کلکی,آدم هرزه گردرا گویند,,,
,چیز بی دم وبی دسته راگویند,,,
کند و کو,به معنی سعیو تکاپو,,,
کنس,به معنیخسیس,,,
,به معنیکوتاه,,,
کول,به معنی پشت,,,
کولی,برکول و پشتآدم سوارشدنرا گویند,,,
کوم کردن,در یکجا بیصدا و ندانشستن,,,
کیپ,به معنی قیپ,,,
کیس,به معنی تا وچین,,,
,آدم احمق وگیج را گویند,,,
گر,سرکچل و بیمو را گویند,,,
گس,مزه ای شبیهبه مزه پوستانار,,,
گندلی,به معنی گرد,,,
گه زدن,از میداندررفتن,,,
گود,عمیق,,,
لات,شخصتهیدست و بیچیز و بی نواباشد,,,
لات و لوت,به معنی لات گویند فلانیلات و لوت وآسمان جل,,,
لاس,معاشقه,,,
لاس زدن,معاشقه کردن,,,
لاسی,کسی را گویندکه از عشقبازیخوشش آید,,,
لاسیدن,لاس زدن,,,
لاش گذاشتن,اغراق نمودن,,,
لب و لباب,چاق و فربه ودلپذیر,,,
لبو,چغندر,,,
لپ,گونه,,,
لت زدن,خدشه بهکسی واردآوردن,,,
لج کردن,لجاجت نمودن,,,
لجباز,لجوج,,,
لخت,,,,
لخم,گوشت بیپوست و بیخوان را گویند,,,
لش,,,,
لفت و لیس,کم کم ازجایی چیزی بهدست آوردن,,,
لق و تق,به معنی لغزانو بی پایه وسست,,,
لک لک کردن,کاری راآهسته آهستهادامه دادن,,,
لکنته,به معنی خرابو ضایع ومعیوب,,,
لم دادن,درجایی بهراحتی تکیهدادن و افتادن,,,
لنگ,پا و قدم راگویند,,,
لنگ کردن,با فتح لام بهمعنی منزلکردن و توقف در مسافرت وبا کسر لام بهمعنی زمینانداختن,,,
لنگه,به معنی همت,,,
له کردن,خردکردن,,,
لو دادن,مشت کسی رابازکردن,,,
لوچه,لبان و پوز راگویند,,,
لوده,آدم الواط وخوشمزه راگویند,,,
لوس,آدم بی معنیو ازخودراضی راگویند,,,
لول بودن,مست و گیجبودن,,,
لول زدن,لولیدن,,,
لولیدن,جنبیدن وغلتیدن,,,
لیز خوردن,سر خوردن ولغزیدن,,,
ماچ,بوسه,,,
ماسوندن,بنای کاری رامحکم نمودن,,,
مالیده,اصطلاحی در بازی که میرساند بازیباید مکرر شود,,,
متلک,حرفهایخوشمزه ونیشدار راگویند,,,
محل,اعتن گویند بهفلانی محلسگ نگذاشتم,,,
مدخل زدن,تخمین نمودن,,,
مشتیمشهدی,آدم خراج ودست و دلباز وخوش سر ووضع را گویند,,,
مفنگی,آدم مدمغ وبی قوت راگویند,,,
ملس,مزه ای بینترشی وشیرینی,,,
ملندوغ,به معنی دوغ که آدم لوده وجلت باشد,,,
ملنگ,سرخوش وتردماغ,,,
من من کردن,به طورنارضایی وترس آهستهسخن راندن,,,
موس موس کردن,تملق گفتن برای به دستآوردن خاطرکسی,,,
مول,فاسق و رفیقزن شوهرداررا گویند,,,
ناتو,به معنی غدر وخیانت,,,
ناحق,آدم دم بریده وناقلا,,,
نارو,به معنی ناتو,,,
ناقلا,آدم خدعه گر وباهوش راگویند,,,
نشگون,با دوانگشتبدن کسی رافشردن,,,
نشین,نشیمنگاه,,,
ننر,به معنی لوس,,,
نه نه,مادر,,,
نوا,تقلید,,,
نیزه باز,گدای تردسترا گویند,,,
نیزه زدن,از کسی بهگدایی وتردستی چیزیگرفتن,,,
هاج و واج,حیرانومتعجب,,,
هتک,نشیمنگاه,,,
هو,دفعه و بار ومرتبه گویندیک هو یعنیغفلتا,,,
هوار,فریاد مداد وسنگ و خاکیکه از خرابیحاصل گردد,,,
هوزدن,با دست بهروی دهن زدنو فریادکشیدن درموقع شادی وهزاء,,,
هول دادن,غفلتا کسی یاچیزی را بهجلو راندن,,,
هول زدن,عجله کردن,,,
هولکی,با دستپاچگیو اضطراب,,,
و پکر,برخلاف چستو چابک,,,
و لوش,آدم بی غیرتو بی عار راگویند,,,
وا رفتن,متلاشی شدنو ازهم دررفتن,,,
وازدن,ردکردن,,,
والزاریات,به معنیآشوب و شیون,,,
ور,به معنی سو وطرف,,,
ور کشیدن,بالا کشیدن ودرآویختن,,,
وراجی,پرگویی,,,
,پرگویی و زیادحرف زدن,,,
ورپریدن,به معنی مردنو درگذشتن ودرموقع نفرینعمال شود,,,
ورچلوزیدن,جوشیدن ونفخ کردن مانند خاکی کهسرکه بر آنریزند,,,
وررفتن,مشغول بودنو بازی کردن باچیزی بدونآنکه نتیجهمطلوب حاصلگردد گویند,,,
ول کردن,رها کردن,,,
ول گفتن,مزخرف گفتنباشد,,,
ولرم,نیم گرم,,,
ولو,پاشیده ومتلاشی باشد,,,
وول وول کردن,جنبیدن وغلتیدن بی صد,,,
ویار,رغبت مفرطزنان آبستن بهچیزی,,,
ویر,رغبت مفرط وموقتی,,,
یکه خوردن,از تعجبجنبیدن,,,
یللی,از ادات بیاعتنایی وسرخوشی,,,
” یاروارایه داد”,,,,
,,,,
آخرشهتهشه اِندشه,,,,
آخه عبداللهآدمواسهاسکیشلوار جینمیپوشه؟,,,,
آدمحشیشی,,,,
آدم کچلبشه، کنفتنشه,,,,
آدم لاغر ولق لقو,,,,
آرنولدفشرده,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
آنتی حالزدن,,,,
,,,,
,,,,
آیکیو,,,,
آینه ی بغلاتوبوس,,,,
ابرو پاچهبزی,,,,
ابوالحسننجفی,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
اُرجینال,,,,
اردکالزمان,,,,
از چیزیزدن، ازچیزی کفرفتن,,,,
اس بازی,,,,
اسداللهخان,,,,
,,,,
اسکل،شاسکول، ازهمه جابیخبر,,,,
,,,,
اسگلکردن,,,,
,,,,
اشتهایغذا خوردنپسازکشیدنسیگار یاعلف,,,,
آرنولد اینا,,,,
,,,,
,,,,
,,,,
الکی حرفزدن,,,,
اِندِ مرامبازی,,,,
,,,,
اهل قم,,,,
,,,,
اوپدیسبازی کردن,,,,
اوپدیسکردن,,,,
,,,,
,,,,
,,,,
اومد راهبره تک چرخزد,,,,
اون دوتا روببین چهلاویمیترکونن,,,,
اونگوشکوبتوتلفن همراه بدهیه زنگبزنم,,,,
اونایی کهبرایشماآرزوست،برای ماخاطرهست,,,,
اونجاهیچی آنتننمی ده,,,,
ای بابا، مامُهرمونمخرابه,,,,
,,,,
,,,,
,,,,
با دندهسنگین رفتن,,,,
با ماشین بهسرعت ازمیاندوماشین دیگرگذشتن,,,,
با هم دعواکردن,,,,
با همه رفیق,,,,
بابا اینقدرمالیات ندهاینقدرچاپلوسینکن,,,,
باتریقلمی,,,,
باد بزنجیگر,,,,
بادمجونواکس کن,,,,
,,,,
باز کهکلاسوپیچوندی,,,,
باطری,,,,
ببند گالهرو,,,,
بچم روگازه,,,,
بچهپاستوریزه,,,,
,,,,
,,,,
بخواب توجوب بابا,,,,
بخوابلاحاف سردشد,,,,
بد شکل، بدجور,,,,
بد یوزر,,,,
بدآوردن/ دچارگیرهاینیرویانتظامیشدنامروزبچه,,,,
,,,,
برای نشاندادن تعجبزیاد بهکارمی رود مثال,,,,
برنامه یآینده,,,,
برو باباگلابی,,,,
,,,,
برو بکسیا فقطبکس,,,,
برو جلو بوقبزن,,,,
,,,,
,,,,
بزن بریماونجا بر وبکسجمعند,,,,
,,,,
بندری میزنه,,,,
به ترکییعنی گوش وبه آدمدربو داغون ونخراشیدهمیگویند,,,,
به خطتعارفرسیده,,,,
بهفروشندگانمشروباتالکی وموادمخدر می,,,,
به نشانه,,,,
بی بخار،پخمه,,,,
بی سیمچیرو زدن,,,,
,,,,
,,,,
,,,,
,,,,
پارس خودرو,,,,
پاشنه ها رابالا بردن,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
پلیس ،نیرویانتظامی,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
ترسیدن,,,,
,,,,
,,,,
تریپتیریپ,,,,
,,,,
,,,,
,,,,
تگری زدنبالا آوردن,,,,
تگریشکوفه,,,,
تنبل، ببو وپخمه مثال,,,,
تهران ۵۱,,,,
تو سایتکسی رفتن,,,,
تو کارکسی بودن,,,,
تو کفچیزی بودن,,,,
تو کفکسی بودن,,,,
تو کفمهری استازمهریخوشش میآید,,,,
تو که همهمدارکتجوره،چراکارتو راهنمیاندازند؟پاسخ,,,,
,,,,
تیریپ لاو,,,,
,,,,
تیکهانداختن,,,,
جا زدن,,,,
جاسویچی,,,,
جانکوچولو,,,,
جزیی،کوچک، کمی,,,,
جنده یدولتی,,,,
,,,,
جواتمخفی,,,,
,,,,
,,,,
,,,,
,,,,
چاپلوسیمثال,,,,
,,,,
,,,,
چایشیرین,,,,
چایینخورده پسرخاله شد,,,,
,,,,
چراغخاموش,,,,
چس کلاسنزار,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
چیزناخوشایند,,,,
حال پخشکردن,,,,
حال گیریکردن,,,,
حرف دارممی زنم،گوش کن,,,,
حرفزیادی نزن،ساکت باش,,,,
حسینصاف کار,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
خر بهخراسانبردن,,,,
خراب,,,,
,,,,
خز و خیلخز و پیل,,,,
,,,,
خط خطیبودن,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
خیالینیست,,,,
خیره شدن،گیر دادن,,,,
خیلی باحال,,,,
خیلی تعجبکردن، خیلیهیجانزدهشدن,,,,
خیلی خیلیزیاد، اونقدرکهنشودفکرش راکرد,,,,
دارای افکارقدیمی،پیرمرد,,,,
,,,,
,,,,
,,,,
,,,,
دختر شاعرخوشگل,,,,
دختری کهاندام زیباییداردجیگر,,,,
,,,,
در ارتباطبودن,,,,
در دیزی بازبودن,,,,
درایوریرانندگیکردن,,,,
درد کشیده طبیبه,,,,
دروغ گو,,,,
دستشویی,,,,
,,,,
,,,,
,,,,
,,,,
رویکسی کمشدن,,,,
دهن کسیکف کردن,,,,
دو در,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
روی آنتنرفتن,,,,
,,,,
ریلیفکردن,,,,
,,,,
,,,,
,,,,
,,,,
زارت,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
زیاد حرف زدن،,,,,
,,,,
,,,,
ساختنخود,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
سماجتبسیار,,,,
,,,,
سه دروغبزرگ,,,,
,,,,
سواردرختانگور,,,,
,,,,
,,,,
,,,,
سوتیدادن,,,,
سوتیدادن،,,,,
سوراخجورابتیم,,,,
سوسککردن کسی,,,,
,,,,
سیامکسنجرانی,,,,
سیاه بازی,,,,
,,,,
,,,,
,,,,
سیکیمخیاری,,,,
سیم هایکسی قاطیکردن,,,,
,,,,
,,,,
,,,,
شاسیبلند,,,,
شخصی کهچیزی نمی,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
شوخیافغانی,,,,
شوخیشهرستانی,,,,
شیرینعسل,,,,
,,,,
,,,,
صافشدن,,,,
,,,,
,,,,
,,,,
ضد حالزدن,,,,
عاشقشدن، رفیقشدن,,,,
عاشق همبودن، اظهارعشقومحبت دخترو پسر بهیکدیگرمثال,,,,
,,,,
عصبانیشدن,,,,
عقب افتاده,,,,
,,,,
عمرن بتوننما رو ببرنتوبازیامکان نداردکه بتوانندمارا وارد بازیکنند,,,,
عمرناتپتاسیم,,,,
فاب,,,,
,,,,
,,,,
,,,,
,,,,
فروغفرخزاد,,,,
,,,,
,,,,
,,,,
فک کسی بهزمینخوردن,,,,
,,,,
فنچ,,,,
فورا,,,,
,,,,
قاتی کردن,,,,
,,,,
,,,,
,,,,
,,,,
قیمتش روبفهمی کفت میبره,,,,
کار کسیکه یک بندحرفمیزند,,,,
,,,,
,,,,
کاهگل لقدنمی کنم,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
کسی که کرم میریزد,,,,
کسی که هرچی بهش میگینمیفهمه,,,,
کف دستش مثل کونبچهصافه,,,,
کف کسیبریدن,,,,
کف و خونبالا آوردن,,,,
کل کلکردن,,,,
کلان,,,,
,,,,
کند ذهن,,,,
,,,,
,,,,
گرسنگیشدید,,,,
,,,,
,,,,
,,,,
,,,,
گوشتکوب,,,,
,,,,
,,,,
,,,,
گیر و دار،شلوغی وپلوغی,,,,
لاو انداخت,,,,
,,,,
لاییکشیدن,,,,
لبخنددارای درد ورنجلبخندزورکی,,,,
,,,,
لج بازیکردن,,,,
,,,,
ما هم درجریانیم ماهم توکاریم,,,,
ماشینفولکس,,,,
مال دوره یگروهبانیکی هیتلر,,,,
,,,,
مامورانتظامی,,,,
ماهی شوبرو,,,,
مخ خوردن،جلب کردن,,,,
,,,,
,,,,
مریم فاب منه,,,,
معتاد به قرص,,,,
,,,,
,,,,
مماسبودن,,,,
مُهرمون همخرابه,,,,
دری وری,,,,
یکون گشاداست،,,,,
,,,,
,,,,
,,,,
,,,,
ناله وزنجموره,,,,
نبشیدادن,,,,
نفهم,,,,
,,,,
نمره یشهرستان,,,,
نمور,,,,
نوشابه الکلی,,,,
هاگیرواگیر,,,,
,,,,
هپلی برودستاتوبشور,,,,
هر چیز به دردنخور معمولنقابل حمل,,,,
هرگز،امکان ندارد,,,,
همان عمرناست اختراعبچههایدبیرستانیکهجدولمندلیف یادمیگیرندبهطور خلاصهعمرناتهمگفته میشود,,,,
همه درجریان قرارگرفتن،برایهمه آشکارشدن,,,,
,,,,
هندونهگذاشتن,,,,
,,,,
هیچ پولندارد، فقیراست,,,,
وقتی کسیمدام در حالاشتباهکردنو دچاربرداشت,,,,
۲ بار,,,,
۴ کرم,,,,
۹ کرم,,,,
آب چرخ,,,,
,,,,
آب عوضکردن,,,,
آبجی خانم,,,,
آبجیشپارتی شه,,,,
آپ تو دیت,,,,
آپاچی,,,,
آپارتمان تکمبله,,,,
آچار فرانسه,,,,
,,,,
آدامس,,,,
آدم,,,,
آدم اِوا,,,,
آدم چرخ قطار روپنچرگیریکنه ولیضایع نشه,,,,
آدم کلنگی,,,,
آدم ماشینی,,,,
آرام,,,,
آرایشگاه متحرک,,,,
آشغولانس,,,,
آفتابه ننه,,,,
آقا یونس,,,,
,,,,
آکِی,,,,
آلاسکا,,,,
آلمان,,,,
آن باش,,,,
,,,,
آنجلو,,,,
آهن,,,,
آهن ربا,,,,
آهویی کردن,,,,
آی کیو,,,,
آیفون,,,,
اتاق فکر,,,,
اُتریش,,,,
اتو زده,,,,
,,,,
اتو مرسی,,,,
اتوبوس خط11,,,,
اتور بابا,,,,
اجق و وجق,,,,
اجل معلق,,,,
اِجمالتیم,,,,
احمد فالوده,,,,
احمق الدوله,,,,
اِخرابتیم,,,,
,,,,
,,,,
اره برقی,,,,
اِرور,,,,
از تو قابلمهحرف زدن,,,,
از نمازجمعه آوردنزندان,,,,
ازش می,,,,
اشتباه گیج/ منگ/ گول,,,,
,,,,
جی پسر,,,,
خلافیداشتن,,,,
,,,,
,,,,
رفتم توسایتش,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
سوار درختانگور,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
